UWI,Source,API Number,IC Number,Operator Name,Current Operator Name,Lease Name,Well Num,Field Name,State Name,County Name,Hole Direction,Well Status,Current Status,Geologic Province Name,Play Name,Play Type,Permit Number,Permit Date,Depth Total Driller,Depth Total Logger,Depth True Vertical,Depth Whipstock,Class Initial Name,Class Initial Code,Class Final Name,Class Final Code,Status Final Code,Formation Projected Name,Depth Total Projected,Formation at TD Name,Formation Producing Name,Elevation Reference Value,Elevation Reference Datum,Ground Elevation,Date Spud,Date Completion,Date Rig Release,Date Abandonment,Date First Report,Date Last Activity,Depth Water Value,Depth Water Datum,Surface Latitude,Surface Longitude,Surface LL Source,Proposed BH Latitude,Proposed BH Longitude,Proposed BH LL Source,BH Latitude,BH Longitude,BH LL Source,Activity Code,Permit Filer Long,Permit Phone
42013343510000,PI,42013343510000,,XTO ENERGY INC,XTO ENERGY INCORPORATED,TARTT EMMA,22H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,713036,"Apr 01, 2011",16827,16827,10233,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,18000,EAGLE FORD,EAGLE FORD,473,DF,448,"Jul 05, 2012","Dec 09, 2012",,,"Apr 04, 2011","Apr 18, 2013",,,+28.7805500, -98.1797000,TS,+28.7948400, -98.1909800,TS,+28.7951100, -98.1912000,TS,C,,
42013343520000,PI,42013343520000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,BERYL UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,713810,"Apr 12, 2011",14362,,9916,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11400,EAGLE FORD,EAGLE FORD,,,380,"Jul 28, 2011","Sep 14, 2011","Aug 18, 2011",,"Apr 13, 2011","Oct 09, 2012",,,+28.8400600, -98.2006500,TS,+28.8507000, -98.2109400,TS,+28.8497355, -98.2099159,IH,C,,
42013343530000,PI,42013343530000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,ESSE-SMITH UNIT A,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,713985,"Apr 14, 2011",17055,,10907,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,396,KB,371,"Apr 17, 2011","Oct 21, 2011","Jun 12, 2011",,"Apr 15, 2011","Oct 09, 2012",,,+28.7279900, -98.1789300,TS,+28.7391300, -98.1923700,TS,+28.7388798, -98.1926651,IH,C,,7132892764
42013343540000,PI,42013343540000,,PIONEER NAT RES USA,PIONEER NATURAL RESOURCES USA INC,TOM JUSTIN 01,02H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,714070,"Apr 19, 2011",17173,17173,10580,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,21000,EAGLE FORD,EAGLE FORD,,,320,"Jun 01, 2011","Aug 24, 2011","Jun 23, 2011",,"Apr 20, 2011","Mar 20, 2013",,,+28.7119000, -98.2717700,TS,+28.7297800, -98.2686700,TS,+28.7297800, -98.2687900,TS,C,,9729693957
42013343550000,PI,42013343550000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,ESSE-SMITH RANCH UNIT B,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,714330,"Apr 21, 2011",16880,,10897,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,363,"Jun 24, 2011","Oct 21, 2011",,,"Apr 25, 2011","Mar 20, 2013",,,+28.7288800, -98.1779500,TS,+28.7409200, -98.1900100,TS,+28.7410800, -98.1897800,TS,C,,7132892612
42013343590000,PI,42013343590000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,TOM UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,714752,"Apr 27, 2011",15905,15905,10018,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9550,EAGLE FORD,EAGLE FORD,256,DF,230,"Nov 16, 2011","Mar 12, 2012","Dec 19, 2011",,"Apr 28, 2011","Mar 20, 2013",,,+28.7343900, -98.2850800,TS,+28.7508583, -98.2841472,IH,+28.7508704, -98.2843221,IH,C,,8884374916
42013343600000,PI,42013343600000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,KELLNER-MCMAHON UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,714856,"Apr 28, 2011",15960,,11168,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,397,"Jul 19, 2011","Oct 21, 2011",,,"Apr 29, 2011","Oct 09, 2012",,,+28.7898700, -98.1157000,TS,+28.7787300, -98.1054800,TS,+28.7787300, -98.1054800,TS,C,,7132892612
42013343610000,PI,42013343610000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,KELLNER-JONAS UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,714866,"Apr 28, 2011",17015,,11186,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,425,KB,400,"May 02, 2011","Sep 20, 2011",,,"Apr 29, 2011","Oct 30, 2012",,,+28.7910900, -98.1157400,TS,+28.7787100, -98.1027600,TS,+28.7782300, -98.1021500,TS,C,,7132892612
42013343620000,PI,42013343620000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,COUNTISS,Q 1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,715075,"Apr 29, 2011",16991,16991,9507,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,353,"Oct 25, 2011","May 24, 2012",,,"May 02, 2011","Apr 18, 2013",,,+28.6577800, -98.5615500,TS,+28.6774600, -98.5605600,TS,+28.6775900, -98.5605500,TS,C,,4059354703
42013343630000,PI,42013343630000,,CARRIZO O&G INC,CARRIZO EAGLE FORD LLC,GLOVER-RAYES `A` UNIT,10H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,715779,"May 09, 2011",15699,,10542,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,342,"May 19, 2011","Sep 11, 2011",,,"May 10, 2011","Apr 18, 2013",,,+28.6545700, -98.4146500,TS,+28.6446600, -98.4018100,TS,+28.6445900, -98.4016100,TS,C,,7133281000
42013343640000,PI,42013343640000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,HOLLUB UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,715893,"May 11, 2011",15345,15345,10585,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,427,"May 23, 2011","Nov 04, 2011",,,"May 12, 2011","Oct 09, 2012",,,+28.7931300, -98.1366600,TS,+28.8030600, -98.1458600,TS,+28.8030600, -98.1458600,TS,C,,7132892612
42013343650000,PI,42013343650000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,PEELER RANCH,5H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,716024,"May 12, 2011",14843,,10044,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11500,EAGLE FORD,EAGLE FORD,,,350,"Jun 22, 2011","Sep 06, 2011","Jul 12, 2011",,"May 13, 2011","Mar 20, 2013",,,+28.6771600, -98.4615700,TS,+28.6665000, -98.4511700,TS,+28.6663300, -98.4514000,TS,C,,
42013343660000,PI,42013343660000,,CARRIZO EGL FRD LLC,CARRIZO EAGLE FORD LLC,GLOVER UNIT,11H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,716322,"May 17, 2011",15584,15584,10530,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,343,"May 20, 2011","Oct 25, 2012",,,"May 18, 2011","Mar 20, 2013",,,+28.6545400, -98.4146300,TS,+28.6445700, -98.4087100,TS,+28.6446300, -98.4086800,TS,C,,7133281000
42013343670000,PI,42013343670000,,CARRIZO O&G INC,CARRIZO EAGLE FORD LLC,GLOVER UNIT,12H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,716323,"May 17, 2011",14992,10706,10499,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,366,KB,343,"May 23, 2011","Sep 18, 2011","Jun 20, 2011",,"May 18, 2011","Apr 18, 2013",,,+28.6545000, -98.4146100,TS,+28.6446200, -98.4050500,TS,+28.6446000, -98.4050800,TS,C,,7133281000
42013343680000,PI,42013343680000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,AOUDAD UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,716431,"May 18, 2011",16624,,10026,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11200,EAGLE FORD,EAGLE FORD,419,KB,394,"Jul 03, 2011","Aug 21, 2011","Jul 28, 2011",,"May 19, 2011","Mar 20, 2013",,,+28.8514800, -98.1628500,TS,+28.8654400, -98.1757300,TS,+28.8653600, -98.1757400,TS,C,,
42013343690000,PI,42013343690000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,SCHROEDER-CHAPMAN UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,716589,"May 19, 2011",16465,,11383,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,354,"May 26, 2011","Oct 11, 2011",,,"May 20, 2011","Mar 20, 2013",,,+28.7010000, -98.2258200,TS,+28.6914100, -98.2124600,TS,+28.6914600, -98.2122600,TS,C,,7132892612
42013343700000,PI,42013343700000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,PEELER RANCH,6H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,716626,"May 19, 2011",14954,,10043,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11400,EAGLE FORD,EAGLE FORD,,,344,"Jul 14, 2011","Sep 05, 2011",,,"May 20, 2011","Mar 20, 2013",,,+28.6797400, -98.4589900,TS,+28.6685500, -98.4484600,TS,+28.6686700, -98.4483100,TS,C,,
42013343710000,PI,42013343710000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,MCCOWEN MIDDLE,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,716678,"May 19, 2011",16802,,11113,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,275,"May 27, 2011","Nov 05, 2011",,,"May 20, 2011","Oct 09, 2012",,,+28.6494600, -98.3217600,TS,+28.6387000, -98.3096300,TS,+28.6376000, -98.3084100,TS,C,,7132892612
42013343720000,PI,42013343720000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,DEATLEY-MAY UNIT A,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717057,"May 25, 2011",15760,,11142,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,416,"Jun 20, 2011","Nov 03, 2011","Jul 03, 2011",,"May 26, 2011","Dec 19, 2012",,,+28.7806800, -98.1299200,TS,+28.7699700, -98.1209400,TS,+28.7699700, -98.1209400,TS,C,,7132892764
42013343730000,PI,42013343730000,42013736602011,HILCORP ENERGY CO,MARATHON OIL EF LLC,DEATLEY-MAY UNIT `B`,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717061,"May 25, 2011",16321,,11178,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,415,"Jul 08, 2011","Nov 03, 2011",,,"May 25, 2011","Dec 19, 2012",,,+28.7807300, -98.1298500,TS,+28.7699600, -98.1182400,TS,+28.7694900, -98.1174000,TS,C,,
42013343750000,PI,42013343750000,,CARRIZO O&G INC,CARRIZO EAGLE FORD LLC,GSH UNIT,10H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717143,"May 26, 2011",14927,,10437,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,327,"Oct 07, 2011","Feb 04, 2012","Oct 24, 2011",,"May 27, 2011","May 28, 2013",,,+28.6777300, -98.4039900,TS,+28.6678800, -98.3953200,TS,+28.6680800, -98.3955200,TS,C,,7133281000
42013343760000,PI,42013343760000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,PEELER RANCH,7H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717165,"May 27, 2011",14822,,9959,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11300,EAGLE FORD,EAGLE FORD,,,341,"Jul 08, 2011","Oct 09, 2011",,,"May 31, 2011","Mar 20, 2013",,,+28.6850400, -98.4568100,TS,+28.6726100, -98.4488000,TS,+28.6725500, -98.4489200,TS,C,,
42013343770000,PI,42013343770000,,EF ENERGY LLC,EF ENERGY LLC,WILSON,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717167,"May 26, 2011",13039,,7319,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,8000,EAGLE FORD,EAGLE FORD,,,450,"Jul 07, 2011","Sep 20, 2011","Jul 25, 2011",,"May 27, 2011","Mar 20, 2013",,,+28.7720400, -98.7474000,TS,+28.7874700, -98.7515200,TS,+28.7874400, -98.7516800,TS,C,,
42013343780000,PI,42013343780000,,CARRIZO O&G INC,CARRIZO EAGLE FORD LLC,GSH UNIT,11H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717168,"May 26, 2011",14510,,10405,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,327,"Oct 04, 2011","Feb 18, 2012",,,"May 27, 2011","May 29, 2013",,,+28.6777000, -98.4039600,TS,+28.6697700, -98.3943700,TS,+28.6697700, -98.3943700,TS,C,,7133281000
42013343810000,PI,42013343810000,42013738982011,CINCO NATURAL RES,CINCO NATURAL RESOURCES CORPORATION,HEARD-BOWER J P B UNIT,4H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717322,"May 27, 2011",15222,,11021,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10959,EAGLE FORD,EAGLE FORD,,,288,"Jun 22, 2011","Sep 25, 2011","Jul 24, 2011",,"May 31, 2011","Mar 20, 2013",,,+28.6849300, -98.2983600,TS,+28.6949300, -98.3017700,TS,+28.6743900, -98.2963500,TS,C,,3039287128
42013343820000,PI,42013343820000,,COMSTOCK OIL&GAS LP,COMSTOCK OIL & GAS LIMITED PARTNERSHIP,JUPE `A`,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,GAS,A,GULF COAST BASIN,,,717561,"Jun 03, 2011",15770,15770,8282,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,16000,EAGLE FORD,EAGLE FORD,,,435,"Jun 25, 2011","Sep 12, 2011","Jul 15, 2011",,"Jun 06, 2011","Mar 20, 2013",,,+28.7563600, -98.6740900,TS,+28.7352400, -98.6671400,TS,+28.7352400, -98.6671700,TS,C,,8008771322
42013343830000,PI,42013343830000,,WAPITI OPERATING LLC,ARGENT ENERGY US HOLDINGS INCORPORATED,PEELER RANCH,2H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717730,"Jun 07, 2011",14950,14950,9560,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10000,EAGLE FORD,EAGLE FORD,325,KB,295,"Aug 08, 2011","Feb 21, 2012","Aug 30, 2011",,"Jun 08, 2011","Apr 18, 2013",,,+28.7014300, -98.4586800,TS,+28.7160100, -98.4661300,TS,+28.7159100, -98.4656100,TS,C,,9365312274
42013343840000,PI,42013343840000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,MCCOWEN MIDDLE,2H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717901,"Jun 15, 2011",16670,,11076,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,275,"Jun 24, 2011","Oct 26, 2011",,,"Jun 16, 2011","Oct 24, 2012",,,+28.6495200, -98.3218200,TS,+28.6368800, -98.3113100,TS,+28.6360300, -98.3104500,TS,C,,7132892612
42013343850000,PI,42013343850000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,MCCOWEN MIDDLE,4H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717904,"Jun 10, 2011",16670,16670,11100,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,286,"Jul 23, 2011","Oct 26, 2011","Aug 04, 2011",,"Jun 13, 2011","Mar 20, 2013",,,+28.6512100, -98.3199100,TS,+28.6422700, -98.3060300,TS,+28.6412000, -98.3047600,TS,C,,7132892612
42013343860000,PI,42013343860000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,MCCOWEN MIDDLE,3H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,717902,"Jun 10, 2011",16758,,11122,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,286,"Jul 10, 2011","Oct 26, 2011","Jul 21, 2011",,"Jun 13, 2011","Oct 09, 2012",,,+28.6511500, -98.3198500,TS,+28.6404400, -98.3077100,TS,+28.6394900, -98.3066000,TS,C,,7132892612
42013343870000,PI,42013343870000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,ROXANA UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,718066,"Jun 13, 2011",15482,,10258,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10106,EAGLE FORD,EAGLE FORD,,,238,"Feb 26, 2012","Jul 23, 2012",,,"Jun 14, 2011","Apr 18, 2013",,,+28.7518800, -98.2873000,TS,+28.7360800, -98.2867500,TS,+28.7363400, -98.2881000,TS,C,,8884374916
42013343920000,PI,42013343920000,,XTO ENERGY INC,XTO ENERGY INCORPORATED,TARTT EMMA,20H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,718532,"Jun 20, 2011",17120,17120,10234,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,18000,EAGLE FORD,EAGLE FORD,485,DF,460,"Aug 07, 2012","Dec 22, 2012",,,"Jun 21, 2011","Apr 24, 2013",,,+28.7849100, -98.1735000,TS,+28.7974700, -98.1874600,TS,+28.7984300, -98.1883500,TS,C,,8178852296
42013343940000,PI,42013343940000,,MARATHON OIL COMPANY,MARATHON OIL COMPANY,FLORES UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,718564,"Jun 20, 2011",12212,,7934,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,15000,EAGLE FORD,EAGLE FORD,380,KB,353,"Aug 16, 2011","Oct 24, 2011","Sep 01, 2011",,"Jun 21, 2011","Oct 11, 2012",,,+28.9399900, -98.3000900,TS,+28.9495200, -98.3092300,TS,+28.9495200, -98.3092300,TS,C,,
42013343960000,PI,42013343960000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,GRIFFIN-DEATLEY UNIT B,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719555,"Jul 06, 2011",15140,,10565,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,416,"Aug 01, 2011","Nov 04, 2011",,,"Jul 07, 2011","Oct 09, 2012",,,+28.7866300, -98.1452600,TS,+28.7959800, -98.1554100,TS,+28.7960300, -98.1554800,TS,C,,
42013343980000,PI,42013343980000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,GRIFFIN-DEATLEY UNIT A,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,719800,"Jul 11, 2011",15116,,10526,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,417,"Aug 01, 2011","Nov 04, 2011",,,"Jul 12, 2011","Oct 09, 2012",,,+28.7867000, -98.1452500,TS,+28.7974500, -98.1535500,TS,+28.7974500, -98.1535500,TS,C,,7132892612
42013343990000,PI,42013343990000,,CARRIZO O&G INC,CARRIZO EAGLE FORD LLC,GLOVER- RAYES B UNIT,20H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720121,"Aug 03, 2011",18530,18530,10062,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,318,"Mar 06, 2012","Jul 10, 2012","Apr 14, 2012",,"Aug 04, 2011","Apr 18, 2013",,,+28.6607500, -98.4099300,TS,+28.6447300, -98.3956300,TS,+28.6775600, -98.4226800,TS,C,,7133281000
42013344000000,PI,42013344000000,42013787292011,CINCO NATURAL RES,CINCO NATURAL RESOURCES CORPORATION,HEARD-BOWER A UNIT,2H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720344,"Jul 15, 2011",15246,15246,10751,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10999,EAGLE FORD,EAGLE FORD,,,283,"Jul 27, 2011","Nov 18, 2011","Aug 31, 2011",,"Jul 18, 2011","May 22, 2013",,,+28.6858200, -98.2924300,TS,+28.6953500, -98.2971200,TS,+28.6951200, -98.2978800,TS,C,,3039287128
42013344010000,PI,42013344010000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,STEWART-GIESE UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720611,"Jul 22, 2011",15400,,10944,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,441,"Aug 11, 2011","Nov 05, 2011",,,"Jul 25, 2011","Oct 09, 2012",,,+28.7752800, -98.1602400,TS,+28.7655500, -98.1508500,TS,+28.7655457, -98.1508061,IH,C,,
42013344030000,PI,42013344030000,,CARRIZO O&G INC,CARRIZO EAGLE FORD LLC,GLOVER-RAYES B UNIT,22H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720178,"Aug 02, 2011",18190,,10559,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,318,"Mar 12, 2012","Jul 08, 2012","Mar 27, 2012",,"Aug 03, 2011","Apr 18, 2013",,,+28.6607500, -98.4099800,TS,+28.6447700, -98.3925900,TS,+28.6446900, -98.3926100,TS,C,,7133281000
42013344040000,PI,42013344040000,,CARRIZO O&G INC,CARRIZO EAGLE FORD LLC,TG UNIT,31H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,720192,"Aug 02, 2011",16350,16350,10166,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,354,"Jan 29, 2012","Jul 16, 2012",,,"Aug 03, 2011","Apr 18, 2013",,,+28.6548600, -98.4254700,TS,+28.6444700, -98.4181900,TS,+28.6680300, -98.4380500,TS,C,,7133281000
42013344070000,PI,42013344070000,,CINCO NATURAL RES,CINCO NATURAL RESOURCES CORPORATION,HEARD-BOWER J P C UNIT,5H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,721650,"Aug 08, 2011",17056,17056,11016,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10850,EAGLE FORD,EAGLE FORD,279,KB,251,"Oct 06, 2011","Nov 20, 2011","Oct 28, 2011",,"Aug 09, 2011","May 22, 2013",,,+28.6948100, -98.2935200,TS,+28.6778100, -98.2859000,TS,+28.6889300, -98.2918800,TS,C,,3039287128
42013344090000,PI,42013344090000,,HILCORP ENERGY CO,MARATHON OIL EF LLC,RETZLOFF-TOM UNIT,1H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,721624,"Aug 09, 2011",14730,,10717,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,389,"Sep 17, 2011","Oct 27, 2011",,,"Aug 10, 2011","Oct 09, 2012",,,+28.7475900, -98.1773200,TS,+28.7562400, -98.1857600,TS,+28.7560500, -98.1859799,IH,C,,7132892612
42013344100000,PI,42013344100000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,WALNUT,2H,EAGLEVILLE,TEXAS,ATASCOSA,HORIZONTAL,OIL,A,GULF COAST BASIN,,,721884,"Aug 10, 2011",15910,15910,10011,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10220,EAGLE FORD,EAGLE FORD,,,313,"Dec 16, 2011","Jul 19, 2012",,,"Aug 11, 2011","Apr 25, 2013",,,+28.7603800, -98.2453400,TS,+28.7721900, -98.2593600,TS,+28.7719400, -98.2579100,TS,C,,8884374916
